genus,1047-OV,1082-OV,1202-OV,1279-OV,1330-OV,464-OV,481-OV,579-OV,581-OV,599-OV,640-OV,644A-OV,645-OV,713-OV,726-OV,728-OV,730-OV,731-OV,732-OV,733-OV,739-OV,740-OV,788-OV,936-OV,total,superkingdom,kingdom,phylum,class,order,family,tax
Hymenobacter,67,289,15,394,73,0,0,87,2,859,144,41,241,0,8,181,1,0,123,21,85,205,189,221,3246,Bacteria,none,Bacteroidota,Cytophagia,Cytophagales,Hymenobacteraceae,Bacteria;none;Bacteroidota;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter
Staphylococcus,25,49,36,108,0,0,4,28,40,39,0,14,139,210,1298,105,0,0,401,37,112,83,12,10,2750,Bacteria,none,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus
Acinetobacter,103,54,16,48,15,0,0,54,89,86,13,75,227,61,286,2,0,4,239,486,93,244,438,106,2739,Bacteria,none,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter
Pseudoduganella,0,0,0,0,0,0,0,0,0,0,2,0,2700,0,0,0,0,0,0,0,0,0,0,0,2702,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Pseudoduganella
Cutibacterium,0,1,74,47,49,282,11,49,31,183,571,16,465,0,196,64,0,138,21,117,67,6,136,10,2534,Bacteria,none,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Bacteria;none;Actinobacteria;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Cutibacterium
Atopostipes,0,0,0,0,0,0,0,0,1474,0,70,0,1,103,0,0,0,79,31,686,0,48,0,0,2492,Bacteria,none,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Bacteria;none;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Atopostipes
Corynebacterium,0,19,0,0,3,0,0,7,1195,1,23,0,54,0,9,10,0,39,37,647,0,0,0,0,2044,Bacteria,none,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Bacteria;none;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium
Burkholderia,0,45,0,54,0,119,1,83,214,145,0,0,329,0,793,0,0,0,23,35,73,0,0,27,1941,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia
Escherichia,31,30,54,117,12,55,11,12,62,77,83,24,126,217,121,178,0,161,42,46,76,32,0,116,1683,Bacteria,none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia
Dietzia,0,0,0,0,0,0,0,0,9,0,15,0,0,0,1,0,0,16,10,1564,24,33,0,0,1672,Bacteria,none,Actinobacteria,Actinomycetia,Corynebacteriales,Dietziaceae,Bacteria;none;Actinobacteria;Actinomycetia;Corynebacteriales;Dietziaceae;Dietzia
Saccharopolyspora,0,0,0,0,1599,0,0,0,16,0,0,1,0,0,0,0,0,20,0,0,0,0,0,0,1636,Bacteria,none,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Bacteria;none;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora
Massilia,0,0,0,0,0,0,0,0,0,0,20,0,120,0,1376,0,0,0,0,0,0,0,0,0,1516,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia
Shigella,41,64,12,82,9,36,5,0,38,62,62,24,127,256,100,192,0,89,28,15,51,117,0,78,1488,Bacteria,none,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Shigella
Sphingobium,0,0,0,0,0,113,7,0,0,220,177,0,471,0,278,0,0,0,0,0,0,64,0,91,1421,Bacteria,none,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium
Methylorubrum,0,0,0,0,15,0,0,0,43,189,0,0,0,0,807,47,0,0,35,53,221,0,0,0,1410,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylorubrum
Methylotenera,901,209,59,73,0,0,0,0,0,0,1,0,104,0,0,0,0,0,0,0,0,0,0,0,1347,Bacteria,none,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Methylophilaceae;Methylotenera
Zoogloea,620,0,28,139,0,111,0,0,0,2,0,0,143,1,200,1,0,0,0,0,0,0,0,75,1320,Bacteria,none,Proteobacteria,Betaproteobacteria,Rhodocyclales,Zoogloeaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Zoogloea
Variovorax,22,0,15,440,0,0,0,2,2,4,0,1,60,123,139,9,0,152,0,19,0,1,135,40,1164,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax
Curvibacter,0,32,281,143,0,0,0,68,52,50,0,35,93,0,145,83,0,1,0,22,0,30,80,26,1141,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Curvibacter
Acidovorax,146,0,5,6,42,50,5,46,54,157,0,28,113,1,253,0,0,0,34,1,0,0,157,14,1112,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax
Brevundimonas,3,4,21,283,6,0,0,0,0,42,0,15,42,0,0,0,0,101,8,37,463,35,3,0,1063,Bacteria,none,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas
Crassifilum,7,0,0,0,0,0,0,0,0,0,0,0,1021,0,0,0,0,0,0,0,21,0,0,0,1049,Bacteria,none,Cyanobacteria,Cyanobacteria_Incertae_sedis,Oscillatoriales,Coleofasciculaceae,Bacteria;none;Cyanobacteria;Cyanobacteria_Incertae_sedis;Oscillatoriales;Coleofasciculaceae;Crassifilum
Hydrogenophaga,0,17,2,2,0,0,0,2,6,0,676,6,43,0,2,0,0,0,0,3,0,6,167,0,932,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga
Microvirga,0,0,0,0,0,0,0,0,276,0,144,0,500,0,0,0,0,0,0,0,0,0,0,0,920,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga
Anaplasma,0,0,0,38,0,0,0,2,526,80,1,0,107,76,0,0,0,0,0,0,29,27,0,10,896,Bacteria,none,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Anaplasma
Bacillus,0,0,1,0,0,0,4,0,314,281,95,32,7,0,1,95,0,0,3,3,0,46,0,0,882,Bacteria,none,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus
Niallia,0,0,45,0,0,0,1,0,805,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,859,Bacteria,none,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Niallia
Sphingoaurantiacus,0,0,0,0,0,0,0,0,0,0,0,0,823,0,0,0,0,0,0,0,0,0,0,0,823,Bacteria,none,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingosinicellaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingosinicellaceae;Sphingoaurantiacus
Neochroococcus,11,0,0,0,0,0,0,0,0,0,0,0,760,0,0,0,0,0,0,0,14,9,0,0,794,Bacteria,none,Cyanobacteria,Cyanobacteria_Incertae_sedis,Chroococcales,Chroococcaceae,Bacteria;none;Cyanobacteria;Cyanobacteria_Incertae_sedis;Chroococcales;Chroococcaceae;Neochroococcus
Enteractinococcus,0,0,0,0,0,0,0,0,299,0,9,0,0,0,0,0,0,135,27,258,0,19,0,0,747,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Enteractinococcus
Armatimonas,117,40,0,203,0,152,0,0,0,0,0,0,1,0,0,0,0,0,1,10,90,44,0,5,663,Bacteria,none,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,Bacteria;none;Armatimonadetes;Armatimonadia;Armatimonadales;Armatimonadaceae;Armatimonas
Prolinoborus,22,0,26,41,3,0,0,13,0,9,2,2,0,3,49,12,0,21,16,317,33,7,65,13,654,Bacteria,none,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Prolinoborus
Vogesella,0,0,1,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,85,55,0,107,0,0,647,Bacteria,none,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Vogesella
Stutzerimonas,0,0,42,0,0,0,0,2,24,0,1,194,59,0,104,11,0,52,65,33,0,10,34,12,643,Bacteria,none,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Stutzerimonas
Pelomonas,158,0,27,1,34,13,0,0,0,1,0,0,57,67,1,3,0,55,1,19,1,0,125,18,581,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Pelomonas
Methyloversatilis,131,0,0,0,2,0,0,0,0,0,69,14,145,0,0,0,0,0,0,0,135,27,0,0,523,Bacteria,none,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Sterolibacteriaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Sterolibacteriaceae;Methyloversatilis
Actinoplanes,0,0,0,16,0,0,0,0,0,0,0,0,449,0,0,0,0,0,0,0,0,16,0,0,481,Bacteria,none,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micromonosporales;Micromonosporaceae;Actinoplanes
Aquariibacter,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,77,0,0,35,70,231,0,0,0,470,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_Incertae_sedis,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_Incertae_sedis;Aquariibacter
Shinella,0,0,0,0,0,0,0,0,0,22,210,34,0,204,0,0,0,0,0,0,0,0,0,0,470,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Shinella
Longimicrobium,0,0,0,0,8,0,0,0,0,0,85,0,347,0,0,0,0,0,0,0,0,29,0,0,469,Bacteria,none,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,Bacteria;none;Gemmatimonadetes;Longimicrobia;Longimicrobiales;Longimicrobiaceae;Longimicrobium
Jeotgalicoccus,0,0,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0,4,0,46,0,0,0,0,466,Bacteria,none,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Jeotgalicoccus
Opitutus,0,0,0,0,0,0,0,0,0,0,0,0,456,0,0,0,0,0,0,0,0,0,0,0,456,Bacteria,none,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Bacteria;none;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Opitutus
Lysinibacillus,0,0,0,0,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,33,0,27,0,0,433,Bacteria,none,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Lysinibacillus
Pedobacter,26,0,0,179,0,9,0,0,0,0,4,0,6,0,2,61,0,11,0,0,104,25,0,4,431,Bacteria,none,Bacteroidota,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Bacteria;none;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter
Allosaccharopolyspora,0,0,0,0,396,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,427,Bacteria,none,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Bacteria;none;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Allosaccharopolyspora
Tianweitania,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,417,0,0,0,0,0,0,0,0,418,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Tianweitania
Aliicoccus,0,75,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,55,0,91,0,0,0,0,418,Bacteria,none,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Aliicoccus
Mesorhizobium,0,0,0,0,0,0,0,39,15,0,2,0,150,0,0,36,0,0,26,0,0,0,118,3,389,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium
Reyranella,0,39,0,0,0,0,0,0,0,39,133,0,165,0,0,0,0,0,0,0,0,0,0,0,376,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Reyranellaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Reyranellaceae;Reyranella
Metabacillus,0,0,0,0,0,0,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,Bacteria,none,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Metabacillus
Xanthomonas,0,0,0,0,0,59,0,1,131,127,0,38,0,1,0,0,0,0,0,0,0,0,0,5,362,Bacteria,none,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas
Nocardioides,0,24,0,32,0,0,0,0,29,0,87,0,102,0,0,0,0,0,17,63,0,0,1,4,359,Bacteria,none,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Bacteria;none;Actinobacteria;Actinomycetia;Propionibacteriales;Nocardioidaceae;Nocardioides
Priestia,0,0,103,0,0,0,0,0,4,0,1,0,244,0,0,0,0,0,0,0,0,0,0,0,352,Bacteria,none,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Priestia
Romboutsia,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,347,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Romboutsia
Bradyrhizobium,0,0,49,0,0,1,0,0,77,56,1,0,0,0,0,0,0,57,27,0,0,66,0,10,344,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium
Mesobacillus,0,0,0,0,0,0,0,0,7,0,269,0,67,0,0,0,0,0,0,0,0,0,0,0,343,Bacteria,none,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Mesobacillus
Lactobacillus,61,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,Bacteria,none,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Bacteria;none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
Halomonas,38,0,8,0,0,0,0,44,38,0,0,167,0,0,0,0,0,0,0,8,0,18,0,3,324,Bacteria,none,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Bacteria;none;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas
Kocuria,0,0,23,262,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,19,323,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Kocuria
Micrococcus,0,0,0,0,0,0,0,5,0,0,0,0,103,0,44,0,0,0,5,165,0,0,0,0,322,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Micrococcus
Microlunatus,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,321,Bacteria,none,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Bacteria;none;Actinobacteria;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Microlunatus
Cupriavidus,15,3,59,8,4,3,1,1,8,4,25,2,17,98,27,8,0,5,9,2,4,7,7,2,319,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus
Aerococcus,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,286,Bacteria,none,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Bacteria;none;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus
Sphaerotilus,0,0,0,0,0,0,0,0,0,0,85,0,0,0,130,0,0,0,61,0,0,0,0,0,276,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Sphaerotilus
Phenylobacterium,0,4,0,0,2,0,0,0,0,0,125,29,81,0,0,0,0,0,26,0,0,0,7,0,274,Bacteria,none,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium
Hyphomicrobium,0,0,70,0,9,0,0,0,0,0,0,16,60,0,0,117,0,0,0,0,0,0,0,0,272,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Hyphomicrobium
Vicinamibacter,0,0,0,84,0,25,0,0,17,0,9,13,106,0,0,0,0,0,5,5,0,0,0,0,264,Bacteria,none,Acidobacteria,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Bacteria;none;Acidobacteria;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;Vicinamibacter
Ferruginibacter,0,0,0,0,0,0,0,0,0,0,237,21,0,0,0,0,0,0,0,0,0,0,0,0,258,Bacteria,none,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Bacteria;none;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Ferruginibacter
Aridibacter,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,248,Bacteria,none,Acidobacteria,Blastocatellia,Blastocatellales,Blastocatellaceae,Bacteria;none;Acidobacteria;Blastocatellia;Blastocatellales;Blastocatellaceae;Aridibacter
Alkalibacterium,0,0,1,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,243,Bacteria,none,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Bacteria;none;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Alkalibacterium
Brachybacterium,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,207,0,27,0,0,239,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Dermabacteraceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Dermabacteraceae;Brachybacterium
Paenibacillus,0,0,38,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,232,Bacteria,none,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Bacteria;none;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
Pontibacter,0,116,0,0,0,4,0,0,27,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,227,Bacteria,none,Bacteroidota,Cytophagia,Cytophagales,Hymenobacteraceae,Bacteria;none;Bacteroidota;Cytophagia;Cytophagales;Hymenobacteraceae;Pontibacter
Ornithinimicrobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,142,0,84,0,0,227,Bacteria,none,Actinobacteria,Actinomycetia,Micrococcales,Ornithinimicrobiaceae,Bacteria;none;Actinobacteria;Actinomycetia;Micrococcales;Ornithinimicrobiaceae;Ornithinimicrobium
Paeniclostridium,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,211,0,11,0,0,0,1,224,Bacteria,none,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Bacteria;none;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Paeniclostridium
Methylobacterium,0,0,0,0,1,0,0,0,0,0,88,0,1,0,0,0,0,0,0,0,134,0,0,0,224,Bacteria,none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Bacteria;none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium
Exiguobacterium,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,220,Bacteria,none,Firmicutes,Bacilli,Bacillales,Bacillales_Incertae_sedis,Bacteria;none;Firmicutes;Bacilli;Bacillales;Bacillales_Incertae_sedis;Exiguobacterium
Ramlibacter,0,0,33,0,0,2,0,1,2,0,0,1,1,0,128,0,0,0,1,16,0,28,1,0,214,Bacteria,none,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Bacteria;none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Ramlibacter
Spirosoma,0,0,16,0,17,137,0,0,0,0,0,42,0,0,0,0,1,0,0,0,0,0,0,0,213,Bacteria,none,Bacteroidota,Cytophagia,Cytophagales,Cytophagaceae,Bacteria;none;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma
